zip,geoid
46037,18057110805
18428,42103950203
85388,04013061026
15106,42003468800
33615,12057011612
91780,06037432102
87557,35055952701
74429,40145030800
43543,39171950100
91423,06037141201
50846,19001960100
94544,06001435104
48075,26125162200
19390,42029311702
99623,02170000701
29680,45045003304
89451,32031003306
02459,25017373700
98203,53061041100
40515,21067004107
38801,28081950401
79504,48059030101
35550,01127021700
31024,13237960203
04459,23003952900
95991,06101050302
78749,48453031300
21921,24015030503
85086,04013610302
02072,25021456200
56249,27151960300
50052,19185070300
68746,31089974000
75023,48085031636
40213,21111011800
89147,32003005847
12534,36021001000
48234,26163506600
07036,34039035300
14781,36013036401
23453,51810045430
77406,48157673501
03820,33017081101
10014,36061007900
36619,01097006902
14435,36051030800
91740,06037401101
15012,42129805903
60491,17197881011
45044,39017013600
12776,36105950202
46835,18003010816
06614,09120080800
24656,51027010300
17601,42071011803
77489,48157670500
67203,20173001400
99515,02020002711
32905,12009065129
99206,53063012402
30179,13045910203
02072,25021456402
25125,54067950300
32548,12091022400
60543,17093890103
73018,40051000600
80550,08069001714
15644,42129802800
01230,25003934300
41255,21115960200
35570,01093964402
64083,29037060308
11706,36103147302
45891,39161020200
93448,06079011704
28006,37071030205
70762,22077952400
08610,34021002702
99027,53063010101
75214,48113008000
40744,21125970800
55331,27053027504
73757,40047001200
45013,39017001002
92311,06071009501
21045,24027606704
78237,48029171000
22027,51059460600
14454,36051030201
19002,42091200505
80401,08059010100
76018,48439111513
70394,22057020900
43920,39029951900
77027,48201411505
90703,06037554512
30329,13089021503
32967,12061050812
17509,42071014603
56466,27021960804
02908,44007002300
33030,12086011203
18062,42077006311
77024,48201430900
88001,35013000700
97707,41017000404
54703,55035001200
42101,21227011100
30425,13107970200
90265,06037800506
75831,48289950301
63143,29510126800
44221,39153520202
20115,51061930205
87106,35001001201
92551,06065042508
65360,29159480300
59101,30111000402
30338,13089021210
45064,39017010301
48225,26163551500
89052,32003005347
60091,17031800900
30052,13135050748
48307,26125191200
75402,48231961102
07874,34037374200
21401,24003706500
08016,34005701104
94618,06001400200
32084,12109021103
48021,26099258700
52002,19061001103
77019,48201410102
46016,18095012000
07083,34039033000
60644,17031251900
37921,47093003802
32137,12035060106
33776,12103025123
46123,18063210614
48611,26017286101
32607,12001002218
44883,39147963600
82501,56013940201
02038,25021442203
21811,24047950600
91360,06111006400
77365,48339692304
33483,12099006401
52001,19061000100
52601,19057000500
60656,17031100700
30116,13045910705
23707,51740210300
80727,08125963100
21075,24027601205
15210,42003300100
92139,06073003201
89048,32023960414
46808,18003000900
45638,39087050300
44622,39157020500
93955,06053014108
52806,19163012702
25984,54025950300
45424,39113100101
77051,48201331400
77339,48201251300
06120,09110501300
75035,48085030518
38953,28135950400
24153,51775010200
65679,29213480301
29906,45013000200
89506,32031002611
11413,36081035800
62269,17163504352
18062,42077006312
46803,18003004400
85201,04013421102
56263,27083360200
37012,47159975400
92504,06065031402
55808,27137003600
49444,26121002601
63056,29071800502
38852,28141950302
91702,06037400605
29582,45051060303
32693,12041950202
33324,12011060608
78211,48029151100
32514,12033003608
45324,39057200400
60516,17043846307
35456,01125012503
14217,36029008800
98036,53061051500
85283,04013319903
42001,21145030800
17901,42107002000
79720,48227950900
21158,24013507703
78626,48491021405
89015,32003005335
98075,53033032215
75503,48037010904
21704,24021752202
31794,13277960500
28146,37159050202
98373,53053071310
95405,06097151701
22066,51059480301
59701,30093000200
57709,46103011001
01851,25017311700
38632,28033071123
38632,28033071121
22202,51013103505
10128,36061015401
11550,36059407000
57028,46101959600
07866,34027044404
77339,48201251200
70401,22105954003
75208,48113004201
93637,06039000513
48216,26163523400
94404,06081607900
56339,27041450200
40336,21065920201
53936,55001950400
47404,18105000100
23821,51025930201
00921,72127007800
77079,48201450200
91384,06037920106
77356,48339694303
06117,09110497700
64137,29095013003
63401,29127960500
44095,39085206600
42420,21101020604
29488,45029970502
44119,39035152501
12198,36083052303
98683,53011041323
24141,51750010202
91352,06037121102
19023,42045402600
76504,48027021101
48141,26163570500
93901,06053001300
63050,29099701101
33954,12015020104
75072,48085030531
25123,54053954902
95127,06085503802
92868,06059076002
21015,24025301202
38024,47045964900
99206,53063011900
46901,18067000200
77494,48157673108
48420,26049010116
60175,17089852204
06112,09110504000
15102,42003475200
73127,40109106914
76115,48439104702
40009,21217920100
71006,22015011121
90401,06037701702
13027,36067011700
48150,26163558400
02889,44003021401
56303,27145000801
29379,45087030100
98110,53035090800
92285,06071010424
37067,47187050307
87112,35001000121
02149,25017342401
40217,21111007000
30813,13073030507
18923,42017102002
08824,34023008406
27511,37183053519
35179,01043964902
58852,38105953600
33844,12105014128
65804,29077002502
74301,40097040700
15845,42047950200
94901,06041112202
17527,42071014201
11435,36081022001
95843,06067007437
60451,17197881115
84095,49035112824
18505,42069102700
70535,22097960902
40962,21051950302
22209,51013101704
21804,24045010504
73104,40109109600
06062,09110420400
91350,06037920028
45406,39113000400
19142,42101006400
08857,34023007801
30241,13285960503
44507,39099802400
75936,48373210401
91320,06111005901
30318,13121008905
70510,22113950600
34117,12021010425
94965,06041130203
83814,16055002000
66839,20031966200
98106,53033011402
73110,40109108003
48654,26135970500
52601,19057000300
28083,37025040704
13030,36067010100
78730,48453030500
99337,53005011100
19802,10003000602
85379,04013061034
60174,17089852201
33460,12099005204
22032,51059430201
12203,36001014608
14617,36055010300
90291,06037273902
14075,36029013002
61554,17179021000
76067,48363000700
40759,21235920302
94928,06097151309
72823,05115951202
48185,26163567800
54758,55053960300
46614,18141011803
71854,05091020902
55118,27037060603
60451,17197881112
07508,34031133702
11566,36059415102
32757,12069030917
68633,31039972700
44010,39007000702
32736,12069030106
26273,54075960102
26404,54033032000
26325,54085962400
01852,25017312300
31021,13175950800
14450,36055011707
44004,39007000603
68137,31055007462
17362,42133021711
53143,55059001600
97027,41005021700
77011,48201311001
31768,13071970800
74820,40123088900
01760,25017382400
17050,42041011805
77571,48201343200
37847,47013950100
97303,41047001402
73127,40109106912
77502,48201323200
13662,36089490400
20110,51683910402
97086,41005022207
37862,47155080901
37743,47059091100
84047,49035112404
28451,37019020102
70817,22033004516
49024,26077002004
94954,06097150612
19027,42091201902
77045,48201330500
85383,04013040535
79705,48329000100
35146,01115040505
55345,27053026205
63552,29121960300
60707,17031810702
94107,06075022600
97222,41005021200
62295,17133600502
31602,13185010404
20876,24031700835
75904,48005000302
30224,13255160800
85255,04013216844
95713,06061021901
60067,17031804102
78746,48453001911
75032,48397040507
43452,39123050600
80526,08069001107
40204,21111008300
72176,05085020103
48128,26163579900
27311,37157040102
12822,36091062900
07106,34013002203
75093,48085031621
21015,24025301102
72802,05115951601
75044,48113019020
71047,22017024206
33972,12071040211
32257,12031016729
95050,06085505700
76454,48093950102
27408,37081010401
65355,29015460400
65613,29167960102
93705,06019004802
25414,54037972503
95409,06097151602
54901,55139000501
14718,36013036000
13206,36067001800
43464,39143960800
15101,42003426800
85756,04019004114
97801,41059950602
08069,34033020200
63110,29510113500
15147,42003523100
27870,37083930400
95531,06015000201
33146,12086007007
12540,36027020003
35234,01073000800
39045,28089030900
94945,06041101100
12920,36033950601
34747,12097040801
06880,09190050301
85286,04013812100
07652,34003042301
74003,40147000900
48334,26125166700
93035,06111003617
32778,12069030807
78210,48029140400
75124,48467951001
21804,24045000100
83687,16027020404
04345,23011010900
38930,28083950700
03301,33013032400
43725,39059977500
24577,51083930100
45056,39017010105
89701,32510000800
48820,26037010902
33781,12103025014
75751,48213951201
33062,12011031204
78227,48029171903
55110,27123040402
08820,34023001413
66212,20091051803
10016,36061007800
68138,31153010634
97401,41039003802
59715,30031000600
48307,26125194000
38108,47157000600
97701,41017001801
30078,13135050762
45154,39015951302
48504,26049010812
48178,26125138100
17011,42041010500
48746,26157001000
74578,40077087300
44830,39173022200
08638,34021001700
08611,34021000500
27504,37101041401
77611,48361022302
34479,12083001403
06484,09140110100
19040,42091200306
73055,40137000800
47909,18157001501
40242,21111010005
22202,51013103504
17022,42071010803
68864,31093970500
32127,12127082510
63146,29189215145
32548,12091022500
86001,04005001201
90806,06037573002
21076,24003740103
90062,06037231601
61262,17073030202
74878,40027202405
57783,46081966304
80503,08013013205
11102,36081006900
95446,06097153708
83705,16001001800
94560,06001444100
41001,21037051901
19033,42045404102
17814,42079215900
27542,37101040103
19038,42091201705
39330,28075010400
94928,06097151305
49507,26081004100
38116,47157022111
94040,06085509401
44224,39153530501
45206,39061004200
98901,53077000100
32780,12009061001
30467,13251970200
75156,48213950905
60045,17097864602
56149,27081201001
80202,08031001703
44112,39035199300
30094,13247060203
95120,06085511912
47546,18037953500
70068,22095071000
15025,42003492900
32966,12061050906
19103,42101000300
79902,48141001501
53948,55057100700
47630,18173030704
11762,36059521801
62905,17077010300
56201,27067780700
34951,12111381106
30030,13089022900
92557,06065042405
76086,48367140102
10027,36061021100
91775,06037480002
33412,12099007918
61109,17201003708
28602,37035010900
10033,36061026300
49424,26139022108
80905,08041001500
92405,06071005502
11429,36081058000
91755,06037482801
02021,25021415300
91731,06037432300
33967,12071050207
74104,40143002000
34291,12115002740
77550,48167724400
46226,18097330805
12480,36111950900
90403,06037701202
33928,12071050104
28134,37119005868
19934,10001042100
98223,53061053509
20151,51059491602
17401,42133001100
32034,12089050203
39209,28049002100
37745,47059091400
20723,24027606805
73109,40109104500
11030,36059301500
00979,72031050111
53219,55079101600
44212,39103416000
27028,37059080101
78229,48029180702
26181,54107010800
40229,21111011711
34667,12101030202
33137,12086002708
46237,18097390405
11580,36059410300
19462,42091204010
75482,48223950600
53140,55059000300
34239,12115000503
50577,19197680100
95629,06017031409
70754,22063040810
92307,06071012101
33523,12053040101
63389,29113810310
14216,36029004800
94521,06013333200
14213,36029006901
38568,47087960400
20911,24031702503
74604,40071000600
55434,27003050807
27262,37081014000
77378,48339694107
12567,36021001800
00985,72031050821
30306,13121001501
48021,26099258600
21620,24035810300
55129,27163071020
12538,36027070101
91106,06037462301
48186,26163568300
44707,39151713100
17046,42075000300
99110,53063010304
34110,12021010113
77019,48201410202
92009,06073020035
77510,48167723501
44622,39157021100
76311,48485013300
14710,36013036802
10566,36119014200
10601,36119008802
86301,04025000502
00659,72065310100
65026,29131962902
63104,29510123100
47960,18181958502
19026,42045401402
70003,22051023600
82414,56029965301
99173,53065951301
01702,25017383501
77511,48039661601
22603,51069050300
89131,32003003320
27540,37183053206
07052,34013017302
14895,36003950900
02072,25021456401
27517,37063002033
85024,04013612401
51106,19193001801
45420,39113021100
35640,01103005302
90039,06037187101
35580,01127021300
72143,05145070401
62940,17077010400
28470,37019020511
53186,55133202901
39571,28047003511
21830,24045010800
08527,34029717502
79065,48179950700
35020,01073010302
28023,37159051802
14870,36101961700
93654,06019006606
20853,24031703301
85379,04013061035
29306,45083020701
78102,48025950400
91016,06037430902
31024,13237960301
92118,06073021800
21114,24003702204
33071,12011020315
75041,48113018402
21009,24025301205
54403,55073000800
39157,28089030105
08804,34041032102
29161,45031011500
67213,20173005200
32905,12009065130
05855,50019951300
50484,19189680200
19146,42101003300
55025,27163070107
47807,18167000400
75226,48113001502
01905,25009205600
10562,36119013700
56007,27047180800
95133,06085503803
71220,22067950400
47331,18041954000
55116,27123037603
93720,06019004406
94549,06013351200
27409,37081012619
23707,51740211500
63115,29510110100
34223,12115002604
32707,12117022104
10606,36119009300
80014,08005081500
19540,42011011602
96826,15003002500
94954,06097150607
30512,13291000203
23894,51135000102
10031,36061023700
85249,04013813300
48610,26051000200
90302,06037600912
30075,13121011419
47304,18035002404
16066,42019912304
42301,21059001300
73098,40049681400
93436,06083002802
07506,34031143301
19144,42101024200
87124,35043010732
59802,30063000400
81082,08071000300
08620,34005701502
80915,08041005114
92029,06073020405
63055,29071800104
06880,09190050400
55113,27123041400
29229,45079011417
31204,13021012000
67410,20041084100
11747,36103112219
64465,29049960300
77386,48339692010
37043,47125101806
21157,24013507601
76123,48439111033
85713,04019002000
11762,36059521602
94801,06013375000
30189,13057091011
35071,01073011709
29673,45007010106
28209,37119003204
18707,42079215504
75949,48005001101
61234,17073030400
92397,06071009201
97406,41015950301
44281,39103417001
22060,51059422000
93534,06037900704
89139,32003002980
31204,13021014000
33167,12086000420
76104,48439103800
93210,06019007903
01906,25009208301
23663,51650011200
78596,48215022301
78109,48029131608
38506,47141001202
46074,18057110406
79412,48303002302
33173,12086015600
17015,42041012502
40336,21065920301
73044,40083601000
91763,06071000305
47356,18065975700
64123,29095000900
44903,39139002300
87123,35001000713
68022,31055007506
24736,54109003200
43147,39045030601
60517,17043846310
10017,36061009200
49327,26123971000
77835,48477170502
60046,17097861008
24121,51019030501
11691,36081101002
33434,12099007716
46410,18089042501
45750,39167021100
85224,04013811200
33936,12071040211
04103,23005001900
85215,04013420207
16314,42039111900
78578,48061012305
62264,17163504002
12207,36001000202
89145,32003003260
74359,40021977600
11746,36103112002
06082,09110480600
40060,21155970300
29036,45063021205
97367,41041950601
80301,08013012701
92543,06065043521
91504,06037310100
33611,12057006700
75021,48181000101
07054,34027041803
79072,48189950200
49525,26081011200
60624,17031231500
43986,39067975700
75235,48113000407
53147,55127001503
44203,39153510302
78231,48029191504
48609,26145011901
64128,29095003800
84045,49049010118
33064,12011010702
37325,47107970700
75420,48223950800
36544,01097007201
78412,48355002708
13078,36067015800
49017,26025000800
77598,48201341201
44004,39007000704
48215,26163513300
60462,17031824115
95301,06047000801
00912,72127002400
95762,06017030706
99501,02020000901
43605,39095004702
12206,36001000301
76543,48027022101
45236,39061023600
85019,04013107101
52339,19171290600
77905,48469000700
16127,42085032802
06405,09170184200
85392,04013082022
77377,48201555503
27356,37125950202
30110,13143010301
19047,42017106000
36617,01097003901
50441,19069360100
55374,27053027102
52654,19183960500
08820,34023001415
94556,06013352101
37184,47189030800
13057,36067014400
33566,12057012501
13460,36017970501
19551,42011010402
76448,48133950201
21133,24005402603
45843,39063001200
57331,46035962600
52074,19097950400
80203,08031002706
45102,39025041701
28152,37045951601
08096,34015501003
78374,48409010604
96910,66010953102
00983,72031050221
00983,72031050232
98121,53033008004
06067,09110490304
18634,42079214300
54401,55073000601
21208,24005403401
27529,37183052812
34104,12021010513
01107,25013800800
77026,48201211200
41701,21193970601
70458,22103040805
48390,26125134800
10901,36087011603
68007,31055007317
11801,36059519000
51653,19129040201
10003,36061004800
60559,17043845510
60102,17111871404
74421,40111000500
73044,40083600502
66030,20091053703
02150,25025160501
56587,27111960102
47145,18025952100
20136,51153901416
37055,47043060601
50840,19159950100
14842,36123150101
86409,04015950703
75165,48139060400
95340,06047001200
84088,49035112921
02360,25023530700
72901,05131001202
78224,48029161200
91789,06037403408
49509,26081013300
43609,39095005400
72021,05095950300
30741,13295020301
11801,36059519200
35747,01095030205
39159,28055950100
93245,06031000403
75672,48203020104
08816,34023006500
70819,22033004403
90240,06037550501
84321,49005000800
62275,17119403702
44121,39035185202
07608,34003036200
13367,36049950302
01701,25017383902
72404,05031000806
93721,06019000601
74343,40115574700
45881,39063000301
35243,01073012804
77023,48201310700
93252,06111009700
27050,37169070505
97068,41005020507
10605,36119009701
33428,12099007732
57718,46093020302
30033,13089021602
32408,12005002606
44281,39103417002
48207,26163516500
36117,01101005412
43081,39049010000
98277,53029970500
61201,17161023200
96818,15003007508
90712,06037571300
80222,08031004003
97471,41019150001
78237,48029171100
11433,36081044400
12094,36083051901
73139,40027201902
43064,39159050701
39601,28085950301
97015,41005022110
64015,29095014806
27514,37135011400
49525,26081011803
92082,06073019110
43016,39049006237
14150,36029007902
80827,08093000400
58266,38035011400
67470,20169000200
08830,34023003002
19125,42101016002
64029,29095014903
24141,51750010102
30032,13089023112
42343,21091960300
28025,37025040501
36268,01121010101
95136,06085503116
38063,47097050503
78746,48453001919
45871,39149971500
88022,35017964702
52301,19095960100
02140,25017354901
66547,20149000101
40069,21229930300
72143,05145070902
32117,12127080901
33484,12099005959
93611,06019005702
90713,06037570902
14432,36069050304
08528,34023008504
24201,51520020202
29577,45051050600
85635,04003001601
99004,53063014200
80503,08013013207
36695,01097006409
91768,06037402406
01013,25013810901
35160,01121010301
70525,22001960502
11238,36047030500
43543,39171950400
80205,08031003601
58078,38017040508
29588,45051051607
84737,49053270901
92374,06071007800
83864,16017950203
49333,26015010200
91776,06037481203
28804,37021000500
44070,39035174204
15144,42003416000
91001,06037461200
29128,45061920401
16503,42049000500
13901,36007012101
60194,17031804710
33134,12086006203
85367,04027011112
43214,39049000220
44705,39151700300
29169,45063020509
48080,26099251700
99336,53005010809
23238,51087200136
22630,51187020400
85296,04013814802
78218,48029121404
72956,05033020204
92108,06073009308
47446,18093951202
24701,54055002100
92596,06065042726
33917,12071020502
27101,37067000900
79331,48115950402
49036,26023951000
27527,37101040208
89145,32003003253
19050,42045402300
52726,19139050100
84302,49003960702
98372,53053073502
66716,20001952600
39531,28047001301
98008,53033023300
78251,48029171924
10029,36061017200
33040,12087971900
18042,42095014400
44116,39035181203
44231,39133600603
55427,27053021504
85042,04013116203
10954,36087011305
74074,40119010600
93638,06039000506
05732,50021962300
29033,45063020300
44632,39151710900
34112,12021010701
13736,36109001901
45102,39025041504
10301,36085000700
84721,49021110202
75092,48181001300
97303,41047001502
16313,42123971200
75494,48159950300
97212,41051002501
44123,39035152502
19040,42091200501
37880,47145030302
30224,13255161000
78703,48453001602
31061,13009970400
92069,06073020029
18301,42089300502
20850,24031700838
77901,48469000602
60195,17031804714
38947,28015950201
74441,40021977701
66213,20091053105
95136,06085503127
89134,32003003262
31701,13095001500
71303,22079010701
46113,18097370304
33178,12086009057
01702,25017383200
63113,29510106700
05001,50027965501
77080,48201521300
33708,12103025108
07740,34025805900
46982,18169102300
21227,24005430700
74570,40121486800
76903,48451001800
61745,17113005401
28034,37071030901
10002,36061000800
55718,27017070502
61705,17113002102
20854,24031701206
60010,17031804202
46217,18097381102
45237,39061006400
64127,29095002200
56349,27041450900
55432,27003051201
30528,13311950302
54832,55007960401
70508,22055001403
85351,04013071801
13440,36065022500
73701,40047000702
30236,13063040609
48917,26045020303
93604,06039000104
44223,39153520201
48912,26065006600
70577,22097960500
85132,04021000804
38901,28043950102
95667,06017031100
39507,28047001401
68154,31055007442
72450,05055480802
10990,36071014700
94611,06001403501
36079,01109188800
75454,48085030202
72904,05131000502
92007,06073017406
17404,42133021300
36532,01003011300
65054,29151490300
91601,06037125310
75023,48085031635
44236,39153533101
94131,06075021500
60610,17031080100
30549,13157010601
25705,54011001800
18974,42017101611
49333,26015010403
33040,12087971800
53051,55133200202
95621,06067008135
74820,40123088801
92253,06065045129
31788,13071970400
92117,06073008504
45701,39009973000
28326,37085071401
61571,17179022100
27803,37127010302
85742,04019004639
62220,17163501802
36604,01097000903
38016,47157021135
30143,13227050201
19335,42029304201
60010,17097864308
39426,28109950406
80503,08013013214
66213,20091053009
08232,34001011901
87501,35049000102
19131,42101011900
24012,51770000602
55112,27123041105
22553,51177020308
48855,26093712102
30315,13121006702
76504,48027020401
20853,24031701303
59912,30029000202
63628,29187950104
18360,42089300901
98136,53033010502
75156,48213950603
28075,37025041506
61065,17007010502
97205,41051010602
63125,29189220504
19136,42101034801
86326,04025002003
76014,48439111569
47714,18163001000
30152,13067030257
33614,12057011911
92223,06065043809
95618,06113010505
40516,21017030300
19123,42101014201
32084,12109021002
95492,06097153811
96793,15009031002
23221,51760040600
95117,06085506505
06410,09140343101
20472,11001010500
54945,55135100400
56115,27101900100
53590,55025011404
96161,06057001209
33040,12087972100
49504,26081001600
85258,04013216810
89156,32003006202
30233,13035150101
08512,34021004407
28202,37119000501
75205,48113019400
95672,06017030709
33442,12011010402
75207,48113010001
14543,36055013207
30132,13223120111
75219,48113000501
62040,17119400802
97857,41063960300
55304,27003050220
27592,37183053110
19802,10003000500
70775,22125951802
48230,26163550400
22207,51013100500
53556,55111000800
11717,36103146001
79720,48227950500
92028,06073018904
98370,53035090201
34110,12021010111
33021,12011091601
33993,12071010106
96161,06057001210
70444,22091951100
86327,04025001904
57201,46029954402
43054,39049007211
46803,18003011201
46567,18085961400
19473,42091206600
78041,48479001709
29582,45051040500
32082,12109020713
79706,48329010129
53560,55025012900
60957,17053961700
70525,22097960702
13210,36067004401
15205,42003465800
28690,37023021201
53960,55021970200
35611,01083020600
48162,26115831600
74063,40143009401
77406,48157673402
61350,17099962700
85034,04013113900
98383,53035090400
37862,47155080801
35643,01079979501
76021,48439113629
39111,28127950402
74646,40053956500
93624,06019007903
31553,13025960201
38834,28003950502
34772,12097043303
36869,01113030906
93110,06083003005
32309,12073002415
10941,36071011101
30223,13255160202
59808,30063001601
52302,19113000500
39842,13273120500
77327,48291700400
49221,26091060600
77075,48201333904
32206,12031001100
83201,16005001400
17701,42081000300
85650,04003002002
55379,27139080304
66801,20111000101
60660,17031030200
96813,15003003802
94523,06013325000
23222,51760010700
71603,05069002104
34232,12115001302
93225,06029003307
04750,23003950100
36582,01097007102
57783,46081966303
73507,40031002202
15143,42003437000
01821,25017316202
87401,35045000402
38380,47005963200
13090,36067011202
51044,19193003100
91324,06037115204
94123,06075012700
24179,51019030603
60626,17031010600
57626,46105968300
93041,06111004200
04210,23001010700
55014,27003050229
84040,49011125905
84120,49035113505
35640,01103005305
61081,17195001102
71037,22015011114
98021,53061051937
20008,11001000600
72762,05143010518
07016,34039037100
94503,06055201005
34743,12097042604
48642,26111290800
55127,27123040606
37015,47021070202
90062,06037231400
74106,40143008002
70517,22099020303
91602,06037143102
38107,47157000300
95973,06007001400
85017,04013109001
04330,23011017000
98626,53015001300
17201,42055011100
52639,19111490200
67631,20065952300
95422,06033000702
98372,53053940010
90064,06037271300
29440,45043920302
83634,16001010407
10462,36005021001
63748,29157470100
08075,34005700605
23607,51700031100
49417,26139021201
92703,06059089004
38635,28093950501
92078,06073020044
75019,48113014121
53151,55133201404
18661,42079215300
53959,55111001005
53959,55111000200
07828,34027046104
35452,01125010201
13032,36053030602
02893,44003020500
78746,48453001917
46804,18003011607
71371,22059970200
06811,09190211201
65251,29027070301
80010,08001008000
10913,36087013003
36037,01013952800
45211,39061010100
46033,18057110912
77019,48201410401
98837,53025011001
40219,21111011405
30549,13157010704
78363,48273020501
85716,04019001900
55014,27003050901
32807,12095013300
45886,39125960500
24432,51017920101
98374,53053073122
54945,55135100200
90270,06037533701
75218,48113008101
84120,49035113410
00918,72127006500
78244,48029131614
27278,37135010902
29640,45077010802
53530,55065970100
18106,42077006203
62831,17145030100
53085,55117010900
63128,29189222000
11422,36081066403
33455,12085001407
20008,11001001303
60452,17031824602
19806,10003001500
34238,12115002008
33907,12071001709
63118,29510124300
73754,40047001602
95003,06087122203
52802,19163010900
81005,08101002802
27537,37181960100
76182,48439113215
27597,37183054305
34470,12083002201
29560,45041002000
30189,13057091007
68114,31055007445
79915,48141003801
80653,08087000200
56071,27079950102
32259,12109020801
29053,45063020806
99645,02170001100
07871,34037373300
89106,32003003431
44883,39147963300
08096,34015501002
45405,39113080300
49247,26059051000
75766,48073950500
11801,36059519100
53217,55079070100
28630,37027031301
60060,17097864510
21212,24510271101
45066,39165030902
28804,37021001601
60192,17031804202
49444,26121001200
72401,05031000300
30071,13135050306
50650,19065080200
38964,28135950300
76112,48439106520
30215,13113140305
72211,05119004218
55418,27053101200
28651,37193960901
11365,36081134702
12182,36083041400
34432,12083002703
60502,17089852903
54437,55019950800
58647,38087965000
17011,42041010203
37862,47155080804
32119,12127082415
95124,06085502908
60133,17043841108
92595,06065043279
55358,27171100300
48310,26099231600
62260,17163503202
33527,12057013207
90010,06037211123
34476,12083000901
75080,48113019211
17517,42071010104
74137,40143007650
46614,18141011900
54701,55035000700
65752,29109470100
53704,55025002100
11692,36081097202
72209,05119004107
37920,47093000800
18833,42015951300
62650,17137951700
99022,53063014100
48152,26163556500
10528,36119008401
84115,49035111701
27713,37063002026
07011,34031124900
38128,47157020532
20136,51153901413
75225,48113007301
86326,04025002002
02148,25017341301
54025,55109120602
68025,31053964100
68131,31055004000
39452,28039950304
39180,28149951102
93940,06053012800
68134,31055006504
29203,45079010600
13031,36067012600
56560,27027030108
70094,22051027100
33317,12011061001
41018,21117064300
49505,26081001000
64012,29037060202
06605,09120071200
39325,28075010301
43551,39173020401
75094,48085031333
79108,48375014300
95023,06069000400
92260,06065044929
40219,21111011406
13126,36075021604
44221,39153520400
83254,16007950200
19116,42101035702
75460,48277001000
29464,45019004612
80301,08013012708
37208,47037019401
91765,06037403324
78526,48061014402
92008,06073017810
75201,48113020402
22180,51059461606
46320,18089020500
72212,05119002206
19050,42045400302
25312,54039010702
70785,22063040405
02559,25001013900
78759,48453030800
49346,26107960702
22039,51059492203
55426,27053022302
31548,13039010302
78209,48029120800
70094,22051027601
98284,53057951502
55378,27139080207
29009,45055970200
49442,26121003200
75110,48349970302
72774,05143011004
48458,26049010504
87068,35061940300
78557,48215021310
38126,47157005000
97136,41057960102
32765,12117021317
27565,37077970101
07105,34013007300
06614,09120080100
53703,55025001704
22578,51103030200
12520,36071013100
78360,48247950400
49965,26131970100
56123,27101900300
50849,19001960200
45310,39037500100
52804,19163012100
18014,42095015902
12209,36001002600
02766,25005611201
90291,06037273502
53013,55089610102
27205,37151030502
75238,48113013010
48640,26111290100
28301,37051001100
16652,42061950500
02138,25017354100
45223,39061007500
76132,48439105517
17401,42133001600
38112,47157002600
84660,49049003201
11001,36081157903
36801,01081041400
60188,17043841210
62870,17121951700
50575,19151780300
12308,36093033400
77554,48167723800
56345,27097780200
48082,26099250500
48009,26125153300
08360,34011040902
47601,18173030501
55311,27053026719
97267,41005022101
77541,48039664501
92571,06065042626
24301,51155210202
77008,48201511301
90008,06037236102
70802,22033000900
80601,08001008565
24646,51167030100
08021,34007607701
84078,49047968403
44314,39153505500
80904,08041001301
30224,13255161100
75137,48113016637
55449,27003050829
33709,12103025017
18705,42079212000
24945,54063950300
65570,29215480301
19810,10003011204
19352,42029306700
43235,39049006387
32204,12031002600
23005,51085320400
91723,06037403722
29918,45049920500
60544,17197880503
37360,47003950700
77076,48201221301
40507,21067000102
08520,34021004409
60002,17097860812
78727,48453045200
73044,40083600300
55396,27143170300
33714,12103024701
02127,25025060400
77471,48157675000
43566,39095009003
48383,26125130500
78250,48029181713
19006,42091200103
84780,49053270806
37931,47093006001
30008,13067031410
16201,42005951200
60525,17031820104
30045,13135050571
37604,47179062000
29075,45063021206
33404,12099001200
75039,48113014208
00968,72061040200
48154,26163557901
17853,42067070400
38863,28115950200
30028,13117130203
95124,06085506803
77503,48201342200
36083,01087231603
19082,42045400600
15210,42003290200
55443,27053026811
42754,21085950401
01520,25027728400
60048,17097863903
66944,20201978700
33026,12011070405
46815,18003010817
07045,34027040803
49456,26139020503
49740,26047970302
18064,42095016802
08060,34005702601
45247,39061020501
45420,39113003000
33033,12086011015
44055,39093023600
80122,08005005627
28451,37019020107
84098,49043964306
19136,42101033102
80433,08059012031
20832,24031701313
45244,39061025101
92129,06073008366
30145,13015960301
71835,05099090300
78746,48453001918
94702,06001421900
78621,48453045800
43050,39083007302
60047,17097864407
78949,48149970400
49337,26123971100
94022,06085511704
49631,26133970501
50322,19153010404
48748,26069000201
04074,23005017307
55987,27169670700
33603,12057002100
77075,48201333802
45365,39149971900
77564,48199030100
12742,36105951600
95648,06061021401
86403,04015953001
76133,48439105502
27612,37183052504
40734,21121930501
60564,17197880322
90242,06037551700
54449,55141010300
29212,45063021115
60064,17097863100
48089,26099268400
93555,06029005409
96080,06103000701
34684,12103027330
67020,20079030500
10956,36087010802
29070,45063021305
27012,37067004015
19382,42029302706
32746,12117020811
34221,12081001915
93950,06053012302
45066,39165030501
41017,21117067200
32825,12095016739
50011,19169001101
74801,40125500301
53095,55131400104
22314,51510201805
39645,28005950200
08742,34029710101
44514,39099811001
53558,55025010600
47926,18181958100
01906,25009208402
79606,48441012701
29153,45085000402
25510,54011010600
85715,04019004047
